O*NET-SOC_Code,Title,Element_ID,Element_Name,Skill_Importance,Skill_Level,Skill_Strength,Skill_Strength_Normalized,Skill_Importance_Category,Skill_Level_Category
49-9099.01,Geothermal Technicians,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.1.c,Writing,3.0,3.0,9.0,0.3,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.1.e,Mathematics,2.75,3.12,8.58,0.286,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.1.f,Science,2.12,2.0,4.24,0.14133333333333334,Medium,Low
49-9099.01,Geothermal Technicians,2.A.2.a,Critical Thinking,3.25,3.12,10.14,0.338,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.2.b,Active Learning,3.12,3.0,9.36,0.312,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.2.c,Learning Strategies,2.12,2.25,4.7700000000000005,0.159,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.2.d,Monitoring,3.75,3.62,13.575000000000001,0.4525,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.a,Reading Comprehension,3.5,3.75,13.125,0.4375,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.c,Writing,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.d,Speaking,3.88,3.75,14.549999999999999,0.485,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.e,Mathematics,2.38,2.88,6.854399999999999,0.22847999999999996,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.1.f,Science,1.5,0.62,0.9299999999999999,0.030999999999999996,Low,Low
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.2.a,Critical Thinking,3.75,3.75,14.0625,0.46875,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.2.b,Active Learning,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.2.c,Learning Strategies,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.A.2.d,Monitoring,3.75,3.88,14.549999999999999,0.485,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.a,Reading Comprehension,3.0,3.12,9.36,0.312,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.b,Active Listening,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.c,Writing,2.75,3.0,8.25,0.275,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.e,Mathematics,2.5,2.75,6.875,0.22916666666666666,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.1.f,Science,1.75,1.5,2.625,0.0875,Low,Low
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.2.a,Critical Thinking,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.2.b,Active Learning,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.2.c,Learning Strategies,2.62,2.88,7.5456,0.25152,Medium,Medium
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.a,Reading Comprehension,2.88,2.75,7.92,0.264,Medium,Medium
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.b,Active Listening,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.c,Writing,2.12,2.0,4.24,0.14133333333333334,Medium,Low
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.d,Speaking,2.88,2.5,7.199999999999999,0.23999999999999996,Medium,Medium
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.e,Mathematics,1.75,1.12,1.9600000000000002,0.06533333333333334,Low,Low
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.2.b,Active Learning,2.25,1.88,4.2299999999999995,0.141,Medium,Low
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.2.c,Learning Strategies,2.0,1.88,3.76,0.12533333333333332,Low,Low
51-2021.00,"Coil Winders, Tapers, and Finishers",2.A.2.d,Monitoring,3.12,3.0,9.36,0.312,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.a,Reading Comprehension,3.12,3.0,9.36,0.312,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.b,Active Listening,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.c,Writing,2.38,2.5,5.949999999999999,0.1983333333333333,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.d,Speaking,2.62,2.62,6.864400000000001,0.22881333333333337,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.1.f,Science,1.62,1.25,2.0250000000000004,0.06750000000000002,Low,Low
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.2.b,Active Learning,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.2.c,Learning Strategies,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-2022.00,Electrical and Electronic Equipment Assemblers,2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.b,Active Listening,2.88,2.75,7.92,0.264,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.c,Writing,2.5,2.12,5.300000000000001,0.1766666666666667,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.d,Speaking,3.0,2.62,7.86,0.262,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.e,Mathematics,2.0,1.88,3.76,0.12533333333333332,Low,Low
51-2023.00,Electromechanical Equipment Assemblers,2.A.1.f,Science,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-2023.00,Electromechanical Equipment Assemblers,2.A.2.a,Critical Thinking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.2.b,Active Learning,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
51-2023.00,Electromechanical Equipment Assemblers,2.A.2.c,Learning Strategies,1.88,1.62,3.0456,0.10152,Low,Low
51-2023.00,Electromechanical Equipment Assemblers,2.A.2.d,Monitoring,2.88,2.75,7.92,0.264,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.1.a,Reading Comprehension,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.1.c,Writing,2.25,2.25,5.0625,0.16875,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.1.d,Speaking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-2031.00,Engine and Other Machine Assemblers,2.A.1.f,Science,1.88,1.62,3.0456,0.10152,Low,Low
51-2031.00,Engine and Other Machine Assemblers,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.2.b,Active Learning,2.38,2.25,5.3549999999999995,0.1785,Medium,Medium
51-2031.00,Engine and Other Machine Assemblers,2.A.2.c,Learning Strategies,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-2031.00,Engine and Other Machine Assemblers,2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.a,Reading Comprehension,3.0,2.62,7.86,0.262,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.c,Writing,2.25,2.12,4.7700000000000005,0.159,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.d,Speaking,3.0,2.62,7.86,0.262,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.e,Mathematics,2.12,2.0,4.24,0.14133333333333334,Medium,Low
51-2041.00,Structural Metal Fabricators and Fitters,2.A.1.f,Science,1.75,0.75,1.3125,0.04375,Low,Low
51-2041.00,Structural Metal Fabricators and Fitters,2.A.2.a,Critical Thinking,3.0,2.38,7.14,0.238,Medium,Medium
51-2041.00,Structural Metal Fabricators and Fitters,2.A.2.b,Active Learning,2.25,1.88,4.2299999999999995,0.141,Medium,Low
51-2041.00,Structural Metal Fabricators and Fitters,2.A.2.c,Learning Strategies,1.75,0.75,1.3125,0.04375,Low,Low
51-2041.00,Structural Metal Fabricators and Fitters,2.A.2.d,Monitoring,2.88,2.62,7.5456,0.25152,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.a,Reading Comprehension,3.0,2.75,8.25,0.275,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.b,Active Listening,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.c,Writing,2.88,2.5,7.199999999999999,0.23999999999999996,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.d,Speaking,3.0,2.62,7.86,0.262,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.e,Mathematics,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.1.f,Science,1.75,1.0,1.75,0.058333333333333334,Low,Low
51-2051.00,Fiberglass Laminators and Fabricators,2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.2.b,Active Learning,2.88,2.75,7.92,0.264,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.2.c,Learning Strategies,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
51-2051.00,Fiberglass Laminators and Fabricators,2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.a,Reading Comprehension,2.75,2.62,7.205,0.24016666666666667,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.b,Active Listening,2.88,2.62,7.5456,0.25152,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.c,Writing,2.5,2.38,5.949999999999999,0.1983333333333333,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.d,Speaking,2.75,2.62,7.205,0.24016666666666667,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.e,Mathematics,2.0,1.62,3.24,0.10800000000000001,Low,Low
51-2061.00,Timing Device Assemblers and Adjusters,2.A.1.f,Science,2.0,1.75,3.5,0.11666666666666667,Low,Low
51-2061.00,Timing Device Assemblers and Adjusters,2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.2.b,Active Learning,2.12,2.25,4.7700000000000005,0.159,Medium,Medium
51-2061.00,Timing Device Assemblers and Adjusters,2.A.2.c,Learning Strategies,2.12,2.0,4.24,0.14133333333333334,Medium,Low
51-2061.00,Timing Device Assemblers and Adjusters,2.A.2.d,Monitoring,2.88,2.62,7.5456,0.25152,Medium,Medium
51-2092.00,Team Assemblers,2.A.1.a,Reading Comprehension,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2092.00,Team Assemblers,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
51-2092.00,Team Assemblers,2.A.1.c,Writing,2.75,2.88,7.92,0.264,Medium,Medium
51-2092.00,Team Assemblers,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
51-2092.00,Team Assemblers,2.A.1.e,Mathematics,2.0,1.5,3.0,0.1,Low,Low
51-2092.00,Team Assemblers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
51-2092.00,Team Assemblers,2.A.2.a,Critical Thinking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-2092.00,Team Assemblers,2.A.2.b,Active Learning,2.25,2.12,4.7700000000000005,0.159,Medium,Medium
51-2092.00,Team Assemblers,2.A.2.c,Learning Strategies,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
51-2092.00,Team Assemblers,2.A.2.d,Monitoring,3.12,3.0,9.36,0.312,Medium,Medium
51-3011.00,Bakers,2.A.1.a,Reading Comprehension,2.88,2.62,7.5456,0.25152,Medium,Medium
51-3011.00,Bakers,2.A.1.b,Active Listening,3.0,2.62,7.86,0.262,Medium,Medium
51-3011.00,Bakers,2.A.1.c,Writing,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-3011.00,Bakers,2.A.1.d,Speaking,2.88,2.75,7.92,0.264,Medium,Medium
51-3011.00,Bakers,2.A.1.e,Mathematics,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
51-3011.00,Bakers,2.A.1.f,Science,1.62,0.62,1.0044,0.033479999999999996,Low,Low
51-3011.00,Bakers,2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
51-3011.00,Bakers,2.A.2.b,Active Learning,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
51-3011.00,Bakers,2.A.2.c,Learning Strategies,2.0,2.0,4.0,0.13333333333333333,Low,Low
51-3011.00,Bakers,2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.1.c,Writing,2.25,2.75,6.1875,0.20625,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.1.e,Mathematics,2.38,2.0,4.76,0.15866666666666665,Medium,Low
51-3021.00,Butchers and Meat Cutters,2.A.1.f,Science,1.25,0.25,0.3125,0.010416666666666666,Low,Low
51-3021.00,Butchers and Meat Cutters,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.2.b,Active Learning,2.5,2.12,5.300000000000001,0.1766666666666667,Medium,Medium
51-3021.00,Butchers and Meat Cutters,2.A.2.c,Learning Strategies,2.25,2.0,4.5,0.15,Medium,Low
51-3021.00,Butchers and Meat Cutters,2.A.2.d,Monitoring,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.a,Reading Comprehension,2.38,2.25,5.3549999999999995,0.1785,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.b,Active Listening,3.12,2.25,7.0200000000000005,0.234,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.c,Writing,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.d,Speaking,3.0,2.62,7.86,0.262,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.e,Mathematics,2.25,1.88,4.2299999999999995,0.141,Medium,Low
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.2.a,Critical Thinking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.2.b,Active Learning,2.38,2.25,5.3549999999999995,0.1785,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.2.c,Learning Strategies,2.25,2.25,5.0625,0.16875,Medium,Medium
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.A.2.d,Monitoring,3.0,2.62,7.86,0.262,Medium,Medium
51-3023.00,Slaughterers and Meat Packers,2.A.1.a,Reading Comprehension,1.88,1.75,3.29,0.10966666666666666,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.1.b,Active Listening,2.62,2.25,5.8950000000000005,0.1965,Medium,Medium
51-3023.00,Slaughterers and Meat Packers,2.A.1.c,Writing,1.75,1.0,1.75,0.058333333333333334,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.1.d,Speaking,2.75,1.88,5.17,0.17233333333333334,Medium,Low
51-3023.00,Slaughterers and Meat Packers,2.A.1.e,Mathematics,1.75,0.75,1.3125,0.04375,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.2.a,Critical Thinking,2.38,1.88,4.474399999999999,0.14914666666666665,Medium,Low
51-3023.00,Slaughterers and Meat Packers,2.A.2.b,Active Learning,2.0,1.5,3.0,0.1,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.2.c,Learning Strategies,2.0,1.25,2.5,0.08333333333333333,Low,Low
51-3023.00,Slaughterers and Meat Packers,2.A.2.d,Monitoring,2.25,1.88,4.2299999999999995,0.141,Medium,Low
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.a,Reading Comprehension,3.12,2.88,8.9856,0.29952,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.b,Active Listening,3.12,2.88,8.9856,0.29952,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.c,Writing,2.88,2.88,8.2944,0.27648,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.d,Speaking,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.e,Mathematics,1.5,0.75,1.125,0.0375,Low,Low
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.1.f,Science,1.75,0.88,1.54,0.051333333333333335,Low,Low
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.2.b,Active Learning,2.5,2.62,6.550000000000001,0.21833333333333335,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.2.c,Learning Strategies,2.5,2.5,6.25,0.20833333333333334,Medium,Medium
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.A.2.d,Monitoring,3.5,3.0,10.5,0.35,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.a,Reading Comprehension,3.12,3.0,9.36,0.312,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.c,Writing,2.88,2.88,8.2944,0.27648,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.e,Mathematics,2.75,2.38,6.545,0.21816666666666668,Medium,Medium
51-3092.00,Food Batchmakers,2.A.1.f,Science,2.0,1.75,3.5,0.11666666666666667,Low,Low
51-3092.00,Food Batchmakers,2.A.2.a,Critical Thinking,3.12,2.88,8.9856,0.29952,Medium,Medium
51-3092.00,Food Batchmakers,2.A.2.b,Active Learning,2.75,2.12,5.83,0.19433333333333333,Medium,Medium
51-3092.00,Food Batchmakers,2.A.2.c,Learning Strategies,2.12,2.0,4.24,0.14133333333333334,Medium,Low
51-3092.00,Food Batchmakers,2.A.2.d,Monitoring,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.a,Reading Comprehension,3.12,2.75,8.58,0.286,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.c,Writing,2.75,2.62,7.205,0.24016666666666667,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.d,Speaking,2.62,2.38,6.2356,0.20785333333333333,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.e,Mathematics,2.0,1.88,3.76,0.12533333333333332,Low,Low
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.1.f,Science,1.88,1.38,2.5944,0.08647999999999999,Low,Low
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.2.a,Critical Thinking,3.0,2.38,7.14,0.238,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.2.b,Active Learning,2.62,2.38,6.2356,0.20785333333333333,Medium,Medium
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.2.c,Learning Strategies,2.12,2.0,4.24,0.14133333333333334,Medium,Low
51-3093.00,Food Cooking Machine Operators and Tenders,2.A.2.d,Monitoring,3.12,2.88,8.9856,0.29952,Medium,Medium
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2.A.1.a,Reading Comprehension,2.75,2.88,7.92,0.264,Medium,Medium
